data_adi,data_detay,original_week_period,original_date_text,date
Siirt,94.54,01- 07 Ocak 2022,07 Ocak 2022,2022-01-07
Sinop,204.19,01- 07 Ocak 2022,07 Ocak 2022,2022-01-07
Sivas,66.36,01- 07 Ocak 2022,07 Ocak 2022,2022-01-07
Şanlıurfa,19.81,01- 07 Ocak 2022,07 Ocak 2022,2022-01-07
Şırnak,18.97,01- 07 Ocak 2022,07 Ocak 2022,2022-01-07
Tekirdağ,547.61,01- 07 Ocak 2022,07 Ocak 2022,2022-01-07
Tokat,193.19,01- 07 Ocak 2022,07 Ocak 2022,2022-01-07
Trabzon,447.59,01- 07 Ocak 2022,07 Ocak 2022,2022-01-07
Tunceli,143.81,01- 07 Ocak 2022,07 Ocak 2022,2022-01-07
Uşak,149.42,01- 07 Ocak 2022,07 Ocak 2022,2022-01-07
Van,4.7,01- 07 Ocak 2022,07 Ocak 2022,2022-01-07
Yalova,519.83,01- 07 Ocak 2022,07 Ocak 2022,2022-01-07
Yozgat,101.41,01- 07 Ocak 2022,07 Ocak 2022,2022-01-07
Zonguldak,213.46,01- 07 Ocak 2022,07 Ocak 2022,2022-01-07
Adana,222.29,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Adıyaman,52.34,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Afyon,151.58,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Ağrı,41.84,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Aksaray,193.61,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Amasya,191.66,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Ankara,629.65,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Antalya,92.26,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Ardahan,68.63,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Artvin,216.52,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Aydın,363.78,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Balıkesir,415.47,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Bartın,358.83,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Batman,166.38,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Bayburt,111.1,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Bilecik,769.03,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Bingöl,1410.74,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Bitlis,77.49,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Bolu,708.06,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Burdur,248.98,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Bursa,490.23,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Çanakkale,518.33,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Çankırı,280.1,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Çorum,216.18,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Denizli,330.86,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Diyarbakır,143.54,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Düzce,516.07,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Edirne,468.41,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Elazığ,224.85,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Erzincan,188.54,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Erzurum,328.77,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Eskişehir,1427.5,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Gaziantep,114.89,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Giresun,626.22,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Gümüşhane,691.59,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Hakkari,19.61,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Hatay,106.43,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Iğdır,95.87,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Isparta,219.85,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
İstanbul,1571.46,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
İzmir,714.29,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Kahramanmaraş,92.45,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Karabük,412.54,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Karaman,81.2,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Kars,117.58,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Kastamonu,328.93,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Kayseri,192.83,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Kırıkkale,265.52,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Kırklareli,910.88,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Kırşehir,216.83,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Kilis,100.15,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Kocaeli,800.55,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Konya,153.95,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Kütahya,309.53,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Malatya,76.91,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Manisa,367.91,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Mardin,78.39,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Mersin,224.64,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Muğla,615.82,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Muş,63.0,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Nevşehir,223.96,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Niğde,114.34,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Ordu,446.55,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Osmaniye,99.53,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Rize,676.91,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Sakarya,478.11,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Samsun,343.79,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Siirt,281.51,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Sinop,333.55,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Sivas,154.27,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Şanlıurfa,37.82,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Şırnak,59.88,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Tekirdağ,707.54,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Tokat,281.17,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Trabzon,643.43,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Tunceli,349.94,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Uşak,252.28,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Van,16.44,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Yalova,663.65,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Yozgat,202.58,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Zonguldak,363.16,8- 14 Ocak 2022,14 Ocak 2022,2022-01-14
Adana,251.69,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Adıyaman,58.98,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Afyon,196.22,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Ağrı,122.14,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Aksaray,236.4,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Amasya,256.04,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Ankara,725.62,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Antalya,94.1,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Ardahan,158.07,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Artvin,218.29,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Aydın,284.07,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Balıkesir,432.24,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Bartın,411.6,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Batman,306.64,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Bayburt,249.05,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Bilecik,678.5,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Bingöl,700.93,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Bitlis,177.21,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Bolu,697.9,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Burdur,241.49,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Bursa,667.96,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Çanakkale,519.99,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Çankırı,457.31,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Çorum,306.34,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Denizli,336.82,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Diyarbakır,243.07,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Düzce,528.21,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Edirne,502.5,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Elazığ,364.65,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Erzincan,339.55,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Erzurum,596.09,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Eskişehir,725.0,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Gaziantep,155.53,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Giresun,679.71,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Gümüşhane,399.43,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Hakkari,77.71,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Hatay,114.44,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Iğdır,210.12,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Isparta,276.85,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
İstanbul,1245.73,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
İzmir,729.81,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Kahramanmaraş,133.37,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Karabük,392.83,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Karaman,107.09,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Kars,221.81,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Kastamonu,453.0,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Kayseri,274.23,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Kırıkkale,396.12,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Kırklareli,889.32,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Kırşehir,210.25,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Kilis,154.07,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Kocaeli,930.58,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Konya,284.13,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Kütahya,407.15,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Malatya,105.56,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Manisa,442.29,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Mardin,124.49,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Mersin,198.42,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Muğla,536.49,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Muş,160.54,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Nevşehir,326.27,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Niğde,162.68,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Ordu,477.02,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Osmaniye,102.27,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Rize,672.84,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Sakarya,570.66,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Samsun,450.49,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Siirt,419.85,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Sinop,415.32,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Sivas,280.08,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Şanlıurfa,48.65,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Şırnak,93.91,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Tekirdağ,814.01,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Tokat,390.56,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Trabzon,589.97,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Tunceli,432.63,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Uşak,403.05,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Van,29.67,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Yalova,815.43,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Yozgat,321.17,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Zonguldak,426.25,15- 21 Ocak 2022,21 Ocak 2022,2022-01-21
Adana,481.47,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Adıyaman,98.66,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Afyon,364.9,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Ağrı,367.18,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Aksaray,180.37,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Amasya,359.17,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Ankara,1003.3,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Antalya,118.55,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Ardahan,410.77,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Artvin,469.61,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Aydın,401.94,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Balıkesir,597.69,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Bartın,567.4,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Batman,484.46,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Bayburt,533.51,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Bilecik,628.21,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Bingöl,266.18,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Bitlis,448.44,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Bolu,879.6,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Burdur,447.41,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Bursa,928.81,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Çanakkale,716.46,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Çankırı,713.51,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Çorum,521.76,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Denizli,442.59,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Diyarbakır,475.54,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Düzce,592.9,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Edirne,537.57,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Elazığ,800.39,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Erzincan,491.4,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Erzurum,763.57,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Eskişehir,625.88,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Gaziantep,182.99,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Giresun,920.17,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Gümüşhane,378.26,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Hakkari,277.35,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Hatay,230.03,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Iğdır,585.16,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Isparta,570.06,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
İstanbul,889.58,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
İzmir,961.57,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Kahramanmaraş,292.0,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Karabük,663.75,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Karaman,295.39,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Kars,425.38,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Kastamonu,649.88,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Kayseri,555.28,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Kırıkkale,693.57,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Kırklareli,1214.42,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Kırşehir,371.95,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Kilis,302.54,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Kocaeli,1042.28,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Konya,500.71,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Kütahya,601.37,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Malatya,253.8,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Manisa,724.18,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Mardin,270.73,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Mersin,364.09,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Muğla,652.9,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Muş,366.08,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Nevşehir,436.12,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Niğde,298.01,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Ordu,715.79,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Osmaniye,261.78,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Rize,997.51,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Sakarya,651.42,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Samsun,704.83,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Siirt,528.59,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Sinop,687.89,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Sivas,486.56,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Şanlıurfa,119.18,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Şırnak,146.16,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Tekirdağ,1020.01,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Tokat,743.65,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Trabzon,853.31,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Tunceli,695.09,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Uşak,794.46,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Van,60.9,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Yalova,962.14,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Yozgat,394.42,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Zonguldak,528.41,22- 28 Ocak 2022,28 Ocak 2022,2022-01-28
Adana,875.23,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Adıyaman,449.36,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Afyon,635.76,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Ağrı,460.19,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Aksaray,372.33,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Amasya,780.64,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Ankara,1279.73,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Antalya,136.44,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Ardahan,652.03,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Artvin,923.3,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Aydın,728.99,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Balıkesir,900.52,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Bartın,724.2,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Batman,499.78,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Bayburt,402.88,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Bilecik,703.19,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Bingöl,144.09,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Bitlis,501.15,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Bolu,950.12,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Burdur,805.71,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Bursa,1303.39,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Çanakkale,1059.37,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Çankırı,1035.19,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Çorum,937.32,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Denizli,832.15,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Diyarbakır,735.49,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Düzce,752.88,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Edirne,724.69,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Elazığ,1045.82,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Erzincan,702.13,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Erzurum,539.64,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Eskişehir,636.23,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Gaziantep,318.97,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Giresun,1352.29,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Gümüşhane,433.3,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Hakkari,416.02,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Hatay,518.1,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Iğdır,818.62,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Isparta,944.8,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
İstanbul,894.82,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
İzmir,1229.37,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Kahramanmaraş,669.08,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Karabük,1088.61,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Karaman,662.56,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Kars,501.19,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Kastamonu,887.67,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Kayseri,820.78,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Kırıkkale,984.56,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Kırklareli,1489.2,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Kırşehir,604.42,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Kilis,672.31,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Kocaeli,1277.95,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Konya,795.82,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Kütahya,928.4,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Malatya,503.62,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Manisa,1039.97,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Mardin,439.8,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Mersin,651.34,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Muğla,962.86,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Muş,354.4,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Nevşehir,629.26,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Niğde,577.79,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Ordu,1188.86,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Osmaniye,602.13,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Rize,1350.33,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Sakarya,847.74,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Samsun,1314.67,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Siirt,417.43,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Sinop,886.08,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Sivas,656.88,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Şanlıurfa,253.73,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Şırnak,194.14,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Tekirdağ,1121.58,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Tokat,1245.77,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Trabzon,1205.32,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Tunceli,895.22,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Uşak,1262.48,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Van,105.02,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Yalova,1305.92,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Yozgat,598.91,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Zonguldak,908.65,29 Ocak - 4 Şubat 2022,4 Şubat 2022,2022-02-04
Adana,989.54,5- 11 Şubat 2022,11 Şubat 2022,2022-02-11
Adıyaman,744.92,5- 11 Şubat 2022,11 Şubat 2022,2022-02-11
Afyon,686.66,5- 11 Şubat 2022,11 Şubat 2022,2022-02-11
